cod_item,cod_item_pai,nome,situacao,maior_cod_item_pai
13370,13155,CATEGORIA ECONOMICA,A,864
13371,13155,CATEGORIA PROFISSIONAL,A,864
13372,13155,CATEGORIA PROFISSIONAL DIFERENCIADA,A,864
13373,13112,CESSAO ENTRE ORGAO / EMPRESA,A,864
13374,5272,CESSAO ENTRE ORGAO / EMPRESA,I,864
13375,2624,CHEQUE RANCHO - INTEGRACAO,I,864
13376,2086,COMISSIONISTA,I,864
13377,13096,COMPENSACAO EM ATIVIDADE INSALUBRE,I,864
13378,10652,COMPLEMENTACAO DE APOSENTADORIA / PENSAO,A,8826
13379,13081,COMPROVACAO DE SALDO BANCARIO,A,8826
13380,1855,CONDICOES DEGRADANTES,I,864
13381,8808,CONSTITUICAO DE CAPITAL,I,864
13382,2086,CONTAGEM DE MINUTOS RESIDUAIS,I,864
13383,1816,CONTRATO DE SAFRA,I,864
13384,1816,CONTRATO DE TRABALHO TEMPORARIO / PROVISORIO,I,864
13385,10655,CONTRATUAIS,A,8826
13386,10652,CONTRIBUICOES PREVIDENCIARIAS,A,8826
13387,1855,CONTROLE DE CORRESPONDENCIA ELETRONICA,I,864
13388,5272,CONVERSAO DE REGIME JURIDICO,I,864
13389,2554,COOPERATIVA DE TRABALHO,I,864
13390,10652,DANO MORAL / MATERIAL,A,8826
13391,5276,DEDICACAO EXCLUSIVA,I,864
13392,2583,DEDICACAO INTEGRAL,I,864
13393,2086,DEDUCAO / ABATIMENTO DE HORAS EXTRAS,I,864
13394,4452,DEPOSITO PREVIO - RECURSO ADMINISTRATIVO,I,864
13395,13137,DESCONTO ASSISTENCIAL,I,864
13396,13137,DESCONTO POR DANO - NORMA COLETIVA,I,864
13397,13137,DESCONTO SINDICAL,I,864
13398,10652,DESCONTOS FISCAIS,A,8826
13399,13306,DESFUNDAMENTACAO,A,8826
13400,4442,DESPESA COM CHAPA,I,864
13401,4442,DESPESA COM DESLOCAMENTO,I,864
13402,1806,DESVIO DE FUNCAO,I,864
13403,1844,DEVOLUCAO / RETENCAO,I,864
13404,2458,DIFERENCA DE CAIXA,I,864
13405,2458,DIFERENCAS POR DESVIO DE FUNCAO,I,864
13406,13044,DISPENSA / RESCISAO DO CONTRATO DE TRABALHO,A,864
13407,13237,DISTRIBUICAO DINAMICA - INVERSAO,A,8826
13408,2086,DIVISOR,I,864
13409,5280,DIVISOR DE HORAS EXTRAS,I,864
13410,8808,DOENCA OCUPACIONAL,I,864
13411,1855,DOENCA OCUPACIONAL,I,864
13412,13112,ELEICAO,A,864
13413,2583,EMERGENCIA,I,864
13414,5276,EMPREGADOS,I,864
13415,10652,EMPREGADOS DE CARTORIOS EXTRAJUDICIAIS,A,8826
13416,2704,EMPREITADA / DONO DA OBRA,I,864
13417,5280,ENQUADRAMENTO,I,864
13418,2704,ENTE PUBLICO,I,864
13419,5288,EQUIPARACAO SALARIAL,I,864
13420,13237,EQUIPARACAO SALARIAL,A,8826
13421,2624,ESPECIAL,I,864
13422,2656,ESTABILIDADE DO DIRIGENTE DE COOPERATIVA,I,864
13423,2656,ESTABILIDADE DO INTEGRANTE DE CCP,I,864
13424,2656,ESTABILIDADE DO REPRESENTANTE DA EMPRESA,I,864
13425,13112,ESTABILIDADE DO REPRESENTANTE ELEITO,A,864
13426,13179,ESTABILIDADE PROVISORIA,A,864
13427,13100,EXERCICIO DAS ATIVIDADES FORA DO LUGAR DA CELEBRACAO DO CONTRATO,A,8826
13428,13299,EXTENSAO / PRORROGACAO,A,864
13429,2583,FALTAS,I,864
13430,13214,FAZENDA PUBLICA,I,8826
13431,2426,FERIADO EM DOBRO,I,864
13432,13237,FERIAS / GOZO / FRUICAO,A,8826
13433,4442,FERRAMENTAS PROPRIAS,I,864
13434,13237,FGTS,A,8826
13435,13049,FGTS - LEVANTAMENTO PARCIAL E MULTA DE 20%,I,864
13436,1855,FIXACAO DO QUANTUM,I,864
13437,2624,FONTE DE CUSTEIO,I,864
13438,13137,FRENTISTA - DEVOLUCAO DE CHEQUE,I,864
13439,2458,FUNCAO DE CONFIANCA - INCORPORACAO,I,864
13440,5280,GERENTES / CHEFIA,I,864
13441,2086,GORJETA,I,864
13442,5280,GRATIFICACAO,I,864
13443,2055,GRATIFICACAO AJUSTADA,I,864
13444,2055,GRATIFICACAO ANUAL,I,864
13445,2055,GRATIFICACAO DE APOSENTADORIA,I,864
13446,2055,GRATIFICACAO DE CAIXA,I,864
13447,2624,GRATIFICACAO DE CONTINGENTE E/OU PARTICIPACAO NOS RESULTADOS - AVANCO DE NIVEL,I,864
13448,2055,GRATIFICACAO DE FARMACIA,I,864
13449,2055,GRATIFICACAO DE FERIAS,I,864
13450,2055,GRATIFICACAO SEMESTRAL,I,864
13451,10652,GUIAS DO SEGURO DESEMPREGO,A,8826
13452,10652,HONORARIOS ADVOCATICIOS,A,8826
13453,5294,HORA EXTRA / ADICIONAL,I,864
13454,13152,HORA NOTURNA / HORA EXTRA,I,864
13455,10581,HORA NOTURNA REDUZIDA,I,864
13456,13179,INAMOVIBILIDADE DE DIRIGENTE SINDICAL,A,864
13457,2055,INCORPORACAO,I,864
13458,13189,INSTRUMENTOS DE TRABALHO,A,8826
13459,1920,INTEGRACAO AO SALARIO,I,864
13460,2458,INTEGRACAO EM VERBAS RESCISORIAS,I,864
13461,10652,INTERDITO PROIBITORIO,A,8826
13462,13099,INTERDITO PROIBITORIO,A,8826
13463,2140,INTERVALO 15 MINUTOS MULHER,I,864
13464,5280,INTERVALO INTRAJORNADA,I,864
13465,2704,ISONOMIA SALARIAL,I,864
13466,5299,JORNADA,I,864
13467,2140,JORNADA CONTRATUAL DE 6 HORAS - PRORROGACAO,I,864
13468,13287,JUS POSTULANDI,A,8826
13469,13081,JUSTIFICADA AUSENCIA DE NUMERARIO,A,8826
13470,13265,LEVANTAMENTO DO DEPOSITO RECURSAL,A,8826
13471,10652,LEVANTAMENTO DO FGTS,A,8826
13472,2458,LICENCA PREMIO,I,864
13473,2704,LICITUDE / ILICITUDE,I,864
13474,1855,LIMITACAO DE USO DO BANHEIRO,I,864
13475,1855,LISTA SUJA,I,864
13476,13112,MANDATO,A,864
13477,13276,MENSALIDADE SINDICAL,A,864
13478,13314,MINISTERIO PUBLICO,A,8826
13479,1806,MUDANCA DE TURNO,I,864
13480,1844,MULTA ADMINISTRATIVA POR AUSENCIA DE REGISTRO,I,864
13481,13048,MULTA CONVENCIONAL,A,864
13483,13044,MULTA POR DESCUMPRIMENTO DE ORDEM JUDICIAL,A,864
13484,2450,NATUREZA JURIDICA DA PARCELA - REPERCUSSAO,I,864
13485,2140,NATUREZA JURIDICA DA PARCELA / REPERCUSSAO,I,864
13486,1816,NULIDADE,I,864
13487,1904,NULIDADE,I,864
13488,1904,OBSTATIVA,I,864
13489,13179,OUTRAS GARANTIAS ORIUNDAS DE NORMAS DA OIT,A,864
13490,2055,OUTRAS GRATIFICACOES,I,864
13491,2656,OUTRAS HIPOTESES DE ESTABILIDADE,I,864
13492,2554,OUTRAS RELACOES DE EMPREGO,I,864
13493,2583,OUTROS ABONOS,I,864
13494,2594,OUTROS ADICIONAIS,I,864
13495,13137,OUTROS DESCONTOS SALARIAIS,I,864
13496,13096,OUTROS SISTEMAS DE COMPENSACAO,I,864
13497,2624,PARCELAS QUE INTEGRAM A APOSENTADORIA,I,864
13498,8808,PENSAO VITALICIA,I,864
13499,2458,PERIODO DO AFASTAMENTO - REINTEGRACAO,I,864
13500,2583,PERMANENCIA,I,864
13501,5284,PISO SALARIAL,I,864
13502,2458,PLANO DE CARGOS E SALARIOS,I,864
13503,2624,PLANO DE INCENTIVO,I,864
13504,2554,POLICIAL MILITAR E CIVIL,I,864
13505,13142,PRATICAS PROCEDIMENTAIS CONTRARIAS AOS PARAMETROS LEGAIS,A,8826
13506,13099,PRECATORIO,A,8826
13507,2086,PRE-CONTRATACAO,I,864
13508,2624,PREMIO,I,864
13509,13048,PREVALENCIA DO ACORDO COLETIVO SOBRE A CONVENCAO COLETIVA,A,864
13510,13235,PREVALENCIA DO NEGOCIADO SOBRE O LEGISLADO,A,864
13511,13137,PREVI E CASSI/BB,I,864
13512,10581,PREVISAO DE 8 HORAS - NORMA COLETIVA,I,864
13513,2331,PRODUCAO,I,864
13514,2458,PROMOCAO,I,864
13515,1663,PRORROGACAO DO HORARIO NOTURNO,I,864
13516,13208,PROTESTO JUDICIAL,I,864
13517,1855,QUEBRA DE SIGILO BANCARIO,I,864
13518,2233,QUOTA PREENCHIMENTO,I,864
13519,2140,REDUCAO / SUPRESSAO,I,864
13520,5294,REDUCAO CARGA HORARIA,I,864
13521,2624,REENQUADRAMENTO,I,864
13522,2086,REFLEXOS,I,864
13523,13096,REGIME 12 X 36,I,864
13524,13292,REGULARIDADE DE REPRESENTACAO,A,8826
13525,10652,RELACAO DE TRABALHO,A,8826
13526,13189,REMUNERACAO / PROVENTOS / PENSOES E OUTROS RENDIMENTOS,A,8826
13527,5294,REPOUSO SEMANAL REMUNERADO,I,864
13528,13299,REVISAO,A,864
13529,1855,REVISTAS INTIMAS / PERTENCES,I,864
13530,5280,SABADO / DIA UTIL,I,864
13531,13044,SALARIO / PAGAMENTO,A,864
13532,2458,SALARIO BASE - OBEDIENCIA AO SALARIO MINIMO,I,864
13533,2458,SALARIO COMPLESSIVO,I,864
13534,2458,SALARIO SUPLEMENTAR,I,864
13535,13137,SEGURO DE VIDA,I,864
13536,13049,SEGURO DESEMPREGO - IMPOSSIBILIDADE DE ACESSO,I,864
13537,10655,SUCUMBENCIAIS,A,8826
13538,1661,SUPRESSAO / LIMITACAO POR NORMA COLETIVA,I,864
13539,2086,SUPRESSAO / REDUCAO DE HORAS EXTRAS / INDENIZACAO,I,864
13540,10940,SUSPEICAO,A,8826
13541,10655,SUSPENSAO DA COBRANCA - DEVEDOR BENEFICIARIO DE ASSISTENCIA JUDICIARIA GRATUITA,A,8826
13542,10685,TAXA REFERENCIAL - TR X IPCA-E,A,8826
13543,10685,TAXA SELIC,A,8826
13544,13292,TEMPESTIVIDADE,A,8826
13545,5272,TERCEIRIZACAO,I,864
13546,13275,TERMO DE QUITACAO ANUAL,I,864
13547,13275,TERMO DE RESCISAO CONTRATUAL,I,864
13548,2458,TETO SALARIAL - LIMITACAO,I,864
13549,13100,TRABALHADOR BRASILEIRO NO EXTERIOR,A,8826
13550,13155,TRABALHADOR TEMPORARIO,A,864
13551,13155,TRABALHADOR TERCEIRIZADO,A,864
13552,2426,TRABALHO AOS DOMINGOS,I,864
13553,2554,TRABALHO EM CONDICOES ANALOGAS A DE ESCRAVO,I,864
13554,13060,TRABALHO EM DOMICILIO / TELETRABALHO,I,864
13555,13237,TRABALHO EXTERNO,A,8826
13556,2554,TRABALHO SOB APLICATIVOS E/OU PLATAFORMAS DIGITAIS,I,864
13557,13276,MULTA POR ATRASO DE REPASSE DE CONTRIBUICAO,A,864
13558,4442,UNIFORME,I,864
13559,13237,VALE TRANSPORTE,A,8826
13560,1855,VALOR ARBITRADO,I,864
13561,13049,VERBAS RESCISORIAS,I,864
13562,13096,VICIO FORMAL - PAGAMENTO DO ADICIONAL DE HORAS EXTRAS,I,864
13563,13235,VIGENCIA/ULTRATIVIDADE,A,864
13564,13503,TRANSACAO,I,864
13565,13417,CATEGORIA DIFERENCIADA,I,864
13566,13417,FINANCEIRAS / EQUIPARACAO BANCARIO,I,864
13567,13417,EMPRESA DE PROCESSAMENTO DE DADOS,I,864
13568,13417,ISONOMIA/DIFERENCA SALARIAL,I,864
13569,2445,PROGRAMA DE ASSISTENCIA MEDICA - BENEFICIOS,I,864
13570,2523,DEFINITIVA / PROVISORIA,A,864
13571,9487,GESTANTE / ADOTANTE,A,864
13572,9487,LICENCA PREVIDENCIARIA,A,864
13573,9487,LICENCA SEM REMUNERACAO,A,864
13574,9487,AFASTAMENTO MULHER - LEI MARIA DA PENHA,A,864
13575,9487,OUTRAS LICENCAS,A,864
13576,9487,SERVICO MILITAR,A,864
13577,1666,BASE DE CALCULO,I,864
13578,1666,EQUIPAMENTO DE PROTECAO INDIVIDUAL - EPI,I,864
13579,1666,LIXO URBANO,I,864
13580,1666,OLEOS MINERAIS,I,864
13581,1666,OUTROS AGENTES INSALUBRES,I,864
13582,1666,RAIOS SOLARES,I,864
13583,1681,ARMAZENAMENTO DE LIQUIDO INFLAMAVEL,I,864
13584,1681,BASE DE CALCULO,I,864
13585,1681,CUMULACAO COM ADICIONAL DE INSALUBRIDADE,I,864
13586,1681,ELETRICITARIO,I,864
13587,1681,HORA EXTRA - INTEGRACAO,I,864
13588,1681,PERCENTUAL INFERIOR AO LEGAL - NORMA COLETIVA,I,864
13589,1681,RADIACAO IONIZANTE OU SUBSTANCIA RADIOATIVA,I,864
13590,1681,TEMPO DE EXPOSICAO,I,864
13591,2697,QUADRO DE CARREIRA,I,864
13592,2697,MULTA PELA ILICITUDE DA DISCRIMINACAO SALARIAL,I,864
13593,2641,CONTRATO DE EXPERIENCIA,I,864
13594,2641,CULPA RECIPROCA,I,864
13595,2641,INDENIZADO - EFEITOS,I,864
13596,2641,PROPORCIONAL,I,864
13597,1998,EXPURGOS INFLACIONARIOS,I,864
13598,9050,CUSTAS,I,8826
13599,9050,DEPOSITO,I,8826
13600,13020,E-DOC,A,8826
13601,13028,FASE DE EXECUCAO,A,8826
13602,12972,INEXIGIBILIDADE / ISENCAO,A,8826
13603,8961,PERDA DE EFICACIA,A,8826
13605,8961,PLANO DE SAUDE,A,8826
13606,8990,JUNTADA NA FASE RECURSAL (FATO NOVO),A,8826
13607,13029,INDISPONIBILIDADE DO SISTEMA - DEVOLUCAO DE PRAZO,A,8826
13608,8990,PROVA ILICITA,A,8826
13609,8961,REINTEGRACAO DE EMPREGADO,A,8826
13610,12957,RESCISORIA DE RESCISORIA,A,8826
13611,8961,RESTABELECIMENTO DE PAGAMENTO DE VANTAGEM REMUNERATORIA,A,8826
13612,12972,REVERSAO PARA A PARTE CONTRARIA,A,8826
13613,8990,DOCUMENTAL,A,8826
13614,8990,ALTERACAO DA ORDEM DE PRODUCAO,A,8826
13615,13029,USO DE SISTEMA DE PETICIONAMENTO DIVERSO - PETICAO JURIDICAMENTE INEXISTENTE,A,8826
13616,4452,UNICIDADE SINDICAL,I,864
13617,12981,INDENIZACAO RELACIONADA AO EXERCICIO DO DIREITO DE GREVE,A,864
13618,12981,INTERDITO PROIBITORIO,A,864
13619,13016,ELEICAO DE DIRIGENTE SINDICAL,A,864
13620,13276,CONTRIBUICAO ASSISTENCIAL,A,864
13621,13276,CONTRIBUICAO SINDICAL,A,864
13622,13276,CONTRIBUICAO SINDICAL RURAL,A,864
13623,13016,REPRESENTACAO SINDICAL,A,864
13624,13623,UNICIDADE SINDICAL,A,864
13625,13623,DEPOSITO PREVIO - RECURSO ADMINISTRATIVO,A,864
13626,12936,APOSENTADORIA E PENSAO,A,864
13627,13626,COMPLEMENTACAO DE APOSENTADORIA/PENSAO,A,864
13628,13627,ABONO PREVISTO EM NORMA COLETIVA/EXTENSAO AOS INATIVOS,A,864
13629,13627,AUXILIO/CESTA ALIMENTACAO,A,864
13630,13627,CAIXA DE PREVIDENCIA,A,864
13631,13627,CHEQUE RANCHO - INTEGRACAO,A,864
13632,13627,ESPECIAL,A,864
13633,13627,FONTE DE CUSTEIO,A,864
13634,13627,GRATIFICACAO DE CONTINGENTE E/OU PARTICIPACAO NOS RESULTADOS - AVANCO DE NIVEL,A,864
13635,13627,PARCELAS QUE INTEGRAM A APOSENTADORIA,A,864
13636,13627,PLANO DE INCENTIVO,A,864
13637,13627,PREMIO,A,864
13638,13627,REENQUADRAMENTO,A,864
13639,13636,TRANSACAO,A,864
13640,13626,ESPONTANEA,A,864
13641,12936,CATEGORIA PROFISSIONAL ESPECIAL,A,864
13642,13641,ADMINISTRADORES,A,864
13643,13641,ADVOGADOS,A,864
13644,13641,AERONAUTAS,A,864
13645,13641,AEROVIARIOS,A,864
13646,13641,ARTISTAS,A,864
13647,13641,ASSISTENTES SOCIAIS,A,864
13648,13641,BANCARIOS,A,864
13649,13641,BIBLIOTECARIOS,A,864
13650,13641,BIOLOGOS,A,864
13651,13641,CABINEIROS DE ELEVADOR,A,864
13652,13641,CONTABILISTAS,A,864
13653,13641,CORRETORES DE IMOVEIS,A,864
13654,13641,CORRETORES DE SEGUROS,A,864
13655,13641,DIGITADORES/MECANOGRAFOS/DATILOGRAFOS,A,864
13656,13641,DOMESTICOS,A,864
13657,13641,ECONOMISTAS,A,864
13658,13641,EMPREGADOS PORTUARIOS,A,864
13659,13641,ENFERMAGEM/ENFERMEIROS,A,864
13660,13641,"ENGENHEIRO, ARQUITETO E ENGENHEIRO AGRONOMO",A,864
13661,13641,FISIOTERAPEUTAS/TERAPEUTAS OCUPACIONAIS,A,864
13662,13641,JORNALISTAS,A,864
13663,13641,MARITIMOS,A,864
13664,13641,MEDICOS,A,864
13665,13641,MINEIROS DE SUBSOLOS,A,864
13666,13641,MUSICOS PROFISSIONAIS,A,864
13667,13641,PROFESSORES,A,864
13668,13641,PSICOLOGOS,A,864
13669,13641,PUBLICITARIOS,A,864
13670,13641,QUIMICOS,A,864
13671,13641,RADIALISTAS,A,864
13672,13641,RELACOES PUBLICAS,A,864
13673,13641,RURAL,A,864
13674,13641,SECRETARIOS,A,864
13675,13641,SERVICOS DE TELEFONIA OU TELEGRAFIA,A,864
13676,13641,OPERADOR DE TELEMARKETING,A,864
13677,13641,TECNICO EM RADIOLOGIA,A,864
13678,13641,PETROLEIROS,A,864
13679,13641,VIGIA E VIGILANTES,A,864
13680,13643,DEDICACAO EXCLUSIVA,A,864
13681,13643,EMPREGADOS,A,864
13682,13648,CARGO DE CONFIANCA,A,864
13683,13648,DIVISOR DE HORAS EXTRAS,A,864
13684,13648,ENQUADRAMENTO,A,864
13685,13648,GERENTES/CHEFIA,A,864
13686,13648,GRATIFICACAO,A,864
13687,13648,INTERVALO INTRAJORNADA,A,864
13688,13648,SABADO/DIA UTIL,A,864
13689,13684,CATEGORIA DIFERENCIADA,A,864
13690,13684,FINANCEIRAS/EQUIPARACAO BANCARIO,A,864
13691,13684,EMPRESA DE PROCESSAMENTO DE DADOS,A,864
13692,13684,ISONOMIA/DIFERENCA SALARIAL,A,864
13693,13655,EQUIPARACAO SALARIAL,A,864
13694,13658,ADICIONAL DE RISCO,A,864
13695,13658,HORA NOTURNA/HORA EXTRA,A,864
13696,13660,PISO SALARIAL,A,864
13697,13641,NUTRICIONISTAS,A,864
13698,13641,OPERADORES CINEMATOGRAFICOS,A,864
13699,13641,OPERADORES DE CARGA E DESCARGA (ESTIVA E CAPATAZIA),A,864
13700,13641,OUTRAS CATEGORIAS PROFISSIONAIS,A,864
13701,13667,ATIVIDADE EXTRACLASSE,A,864
13702,13667,HORA EXTRA/ADICIONAL,A,864
13703,13667,REDUCAO CARGA HORARIA,A,864
13704,13667,REPOUSO SEMANAL REMUNERADO,A,864
13705,13678,JORNADA,A,864
13706,13641,FERROVIARIOS,A,864
13707,12936,CONTRATO INDIVIDUAL DE TRABALHO,A,864
13708,13707,ADMINISTRACAO PUBLICA,A,864
13709,13707,ADVERTENCIA/SUSPENSAO,A,864
13710,13707,ALTERACAO CONTRATUAL OU DAS CONDICOES DE TRABALHO,A,864
13711,13707,CONTRATACAO DE REABILITADOS E PESSOAS COM DEFICIENCIA HABILITADAS,A,864
13712,13707,CONTRATO EM REGIME DE TEMPO PARCIAL,A,864
13713,13707,CONTRATO INTERMITENTE,A,864
13714,13707,TELETRABALHO/TRABALHO A DISTANCIA/TRABALHO EM DOMICILIO,A,864
13715,13707,CONTRATO POR PRAZO DETERMINADO,A,864
13716,13707,CTPS,A,864
13717,13707,ENQUADRAMENTO/CLASSIFICACAO,A,864
13718,13707,EXAME MEDICO ADMINISSIONAL/DEMISSIONAL,A,864
13719,13707,FGTS,A,864
13720,13707,INQUERITO ADMINISTRATIVO - VALIDADE,A,864
13721,13707,PIS/RAIS - CADASTRAMENTO,A,864
13722,13707,RECONHECIMENTO DE RELACAO DE EMPREGO,A,864
13723,13707,REINTEGRACAO DE POSSE - DESPEJO,A,864
13724,13707,SUSPENSAO/INTERRUPCAO DO CONTRATO DE TRABALHO,A,864
13725,13707,UNICIDADE CONTRATUAL,A,864
13726,13708,CESSAO ENTRE ORGAO/EMPRESA,A,864
13727,13708,CONTRATACAO EM PERIODO ELEITORAL,A,864
13728,13708,CONTRATO NULO - EFEITOS,A,864
13729,13708,CONTRATO TEMPORARIO,A,864
13730,13708,CONVERSAO DE REGIME JURIDICO,A,864
13731,13708,TERCEIRIZACAO,A,864
13732,13710,ACUMULO DE FUNCAO,A,864
13733,13710,DESVIO DE FUNCAO,A,864
13734,13710,REVERSAO/RETORNO AO CARGO EFETIVO,A,864
13735,13710,ALTERACAO/REVOGACAO DE REGULAMENTO DA EMPRESA,A,864
13736,13710,TRANSFERENCIA,A,864
13737,13710,MUDANCA DE TURNO,A,864
13738,13736,DEFINITIVA/PROVISORIA,A,864
13739,13735,PROGRAMA DE ASSISTENCIA MEDICA - BENEFICIOS,A,864
13740,13711,QUOTA PREENCHIMENTO,A,864
13741,13715,CONTRATO DE EXPERIENCIA - NULIDADE,A,864
13742,13715,CONTRATO DE SAFRA,A,864
13743,13715,CONTRATO DE TRABALHO TEMPORARIO/PROVISORIO,A,864
13744,13715,NULIDADE,A,864
13745,13716,ANOTACAO/BAIXA/RETIFICACAO,A,864
13746,13716,DEVOLUCAO/RETENCAO,A,864
13747,13716,MULTA ADMINISTRATIVA POR AUSENCIA DE REGISTRO,A,864
13748,13719,CORRECAO MONETARIA,A,864
13749,13719,DEPOSITO/DIFERENCAS,A,864
13750,13719,LEVANTAMENTO/LIBERACAO,A,864
13751,13722,ATIVIDADES ILICITAS,A,864
13752,13722,COOPERATIVA DE TRABALHO,A,864
13753,13722,POLICIAL MILITAR E CIVIL,A,864
13754,13722,TRABALHO EM CONDICOES ANALOGAS  A DE ESCRAVO,A,864
13755,13722,TRABALHO SOB APLICATIVOS E/OU  PLATAFORMAS DIGITAIS,A,864
13756,13722,OUTRAS RELACOES DE EMPREGO,A,864
13757,13724,LICENCAS/AFASTAMENTOS,A,864
13758,13757,GESTANTE/ADOTANTE,A,864
13759,13757,LICENCA PREVIDENCIARIA,A,864
13760,13757,LICENCA SEM REMUNERACAO,A,864
13761,13757,AFASTAMENTO MULHER - LEI MARIA DA PENHA,A,864
13762,13757,OUTRAS LICENCAS,A,864
13763,13757,SERVICO MILITAR,A,864
13764,12936,DURACAO DO TRABALHO,A,864
13765,13764,ADICIONAL NOTURNO,A,864
13766,13764,ALTERACAO DA JORNADA,A,864
13767,13764,COMPENSACAO DE JORNADA,A,864
13768,13764,CONTROLE DE JORNADA,A,864
13769,13764,HORAS EXTRAS,A,864
13770,13764,HORAS IN ITINERE,A,864
13771,13764,INTERVALO INTERJONADAS,A,864
13772,13764,INTERVALO INTRAJORNADA,A,864
13773,13764,REPOUSO SEMANAL REMUNERADO E FERIADO,A,864
13774,13764,SOBREAVISO/PRONTIDAO/TEMPO A DISPOSICAO,A,864
13775,13764,TRABALHO EXTERNO,A,864
13776,13764,TURNO ININTERRUPTO DE REVEZAMENTO,A,864
13777,13765,PRORROGACAO DO HORARIO NOTURNO,A,864
13778,13766,ACORDO INDIVIDUAL E/OU COLETIVO DE TRABALHO,A,864
13779,13766,TRABALHO EM DOMICILIO/TELETRABALHO,A,864
13780,13767,ACORDO TACITO/EXPRESSO,A,864
13781,13767,BANCO DE HORAS,A,864
13782,13767,COMPENSACAO EM ATIVIDADE INSALUBRE,A,864
13783,13767,OUTROS SISTEMAS DE COMPENSACAO,A,864
13784,13767,REGIME  12X36,A,864
13785,13767,VICIO FORMAL - PAGAMENTO DO ADICIONAL DE HORAS EXTRAS,A,864
13786,13768,CARTAO DE PONTO,A,864
13787,13769,ADICIONAL DE HORAS EXTRAS,A,864
13788,13769,BASE DE CALCULO,A,864
13789,13769,CARGO DE CONFIANCA,A,864
13790,13769,COMISSIONISTA,A,864
13791,13769,CONTAGEM DE MINUTOS RESIDUAIS,A,864
13792,13769,DEDUCAO/ABATIMENTO DE HORAS EXTRAS,A,864
13793,13769,DIVISOR,A,864
13794,13769,GORJETA,A,864
13795,13769,PRE-CONTRATACAO,A,864
13796,13769,REFLEXOS,A,864
13797,13769,SUPRESSAO/REDUCAO DE HORAS EXTRAS/INDENIZACAO,A,864
13798,13770,SUPRESSAO/LIMITACAO POR NORMA COLETIVA,A,864
13799,13772,ADICIONAL DE HORA EXTRA,A,864
13800,13772,INTERVALO  15 MINUTOS MULHER,A,864
13801,13772,JORNADA CONTRATUAL DE 6 HORAS - PRORROGACAO,A,864
13802,13772,NATUREZA JURIDICA DA PARCELA/REPERCUSSAO,A,864
13803,13772,REDUCAO/SUPRESSAO,A,864
13804,13773,CALCULO/REPERCUSSAO,A,864
13805,13773,FERIADO EM DOBRO,A,864
13806,13773,TRABALHO AOS DOMINGOS,A,864
13807,13776,HORA NOTURNA REDUZIDA,A,864
13808,13776,PREVISAO DE 8 HORAS - NORMA COLETIVA,A,864
13809,12936,FERIAS,A,864
13810,13809,ABONO PECUNIARIO,A,864
13811,13809,BASE DE CALCULO,A,864
13812,13809,FERIAS COLETIVAS,A,864
13813,13809,FRUICAO/GOZO,A,864
13814,13809,INDENIZACAO/DOBRA/TERCO CONSTITUCIONAL,A,864
13815,12936,OUTRAS RELACOES DE TRABALHO,A,864
13816,13815,APRENDIZAGEM,A,864
13817,13815,ESTAGIO,A,864
13818,13815,EQUIPE,A,864
13819,13815,COOPERADO,A,864
13820,13815,CORRETAGEM,A,864
13821,13815,DIARISTA,A,864
13822,13815,EMPREITADA,A,864
13823,13815,MAE SOCIAL,A,864
13824,13815,MANDATO,A,864
13825,13815,PARCERIA,A,864
13826,13815,REPRESENTANTE COMERCIAL AUTONOMO,A,864
13827,13815,TRABALHADOR AUTONOMO NAO ESPECIFICADO,A,864
13828,13815,TRABALHADOR AVULSO,A,864
13829,13815,TRABALHADOR EVENTUAL,A,864
13830,13815,TRABALHADOR VOLUNTARIO,A,864
13831,12936,"VERBAS REMUNERATORIAS, INDENIZATORIAS E BENEFICIOS",A,864
13832,13831,ABONO,A,864
13833,13831,ADICIONAL,A,864
13834,13831,AJUDA DE CUSTO,A,864
13835,13831,AJUDA COMBUSTIVEL,A,864
13836,13831,AJUDA QUILOMETRAGEM,A,864
13837,13831,AUXILIO CRECHE,A,864
13838,13831,CESTA BASICA,A,864
13839,13831,COMISSOES E PERCENTUAIS,A,864
13840,13831,COMPLEMENTACAO DE BENEFICIO PREVIDENCIARIO,A,864
13841,13831,COMPLEMENTO TEMPORARIO VARIAVEL DE AJUSTE AO PISO DE MERCADO,A,864
13842,13831,CONTRIBUICAO DE PREVIDENCIA PRIVADA - RESGATE,A,864
13843,13831,DECIMO TERCEIRO SALARIO,A,864
13844,13831,DESCONTOS SALARIAIS - DEVOLUCAO,A,864
13845,13831,DIARIAS,A,864
13846,13831,GORJETA,A,864
13847,13831,GRATIFICACAO,A,864
13848,13831,GUELTAS,A,864
13849,13831,LICENCAS E FOLGAS - CONVERSAO EM PECUNIA,A,864
13850,13831,MULTA PREVISTA EM NORMA COLETIVA,A,864
13851,13831,PARTICIPACAO NOS LUCROS E RESULTADOS - PLR,A,864
13852,13831,PIS - INDENIZACAO,A,864
13853,13831,PLANO DE SAUDE,A,864
13854,13831,PREMIO,A,864
13855,13831,QUEBRA DE CAIXA,A,864
13856,13831,RESTITUICAO/INDENIZACAO DE DESPESAS,A,864
13857,13831,RETRIBUICAO POR INVENCAO E PATENTE,A,864
13858,13831,SALARIO/DIFERENCA SALARIAL,A,864
13859,13831,SEGURO DE VIDA,A,864
13860,13831,SEXTA PARTE,A,864
