cnpj,dt_abertura,empresa_matriz,cd_cnae_principal,endereco_cep,situacao_cadastral
47001843000176,2022-07-02,True,8599605,83280000,ATIVA
45548842000110,2022-03-07,True,8599603,97015120,ATIVA
23182755000150,2015-08-31,True,4724500,74959038,ATIVA
40071180000117,2020-12-10,True,8592999,02231020,ATIVA
45592065000101,2022-03-10,True,5611201,29169065,ATIVA
37824824000196,2020-07-22,True,4399103,28300000,ATIVA
37979138000194,2020-08-05,True,4781400,86900000,ATIVA
32923080000143,2019-02-28,True,4744099,59162000,ATIVA
30350764000178,2018-05-03,True,8130300,85945000,ATIVA
37786505000133,2020-07-20,True,2542000,08452080,ATIVA
44577832000140,2021-12-14,True,4744004,35580000,ATIVA
42250127000109,2021-06-09,True,5320201,13084768,ATIVA
32696928000149,2019-02-07,True,9511800,07061032,ATIVA
45817558000100,1974-05-07,True,3811400,07500000,ATIVA
09642807000100,2008-06-02,True,151201,19360000,ATIVA
35803193000101,2019-12-17,True,4923002,69020150,ATIVA
41007486000177,2021-01-21,True,6911701,60150060,ATIVA
39305226000136,2020-10-05,True,8599699,98400000,ATIVA
39302607000161,2020-10-04,True,4789007,65055463,ATIVA
37882119000145,2020-07-28,True,8219999,45027400,ATIVA
44108123000116,2021-11-03,True,7319002,86990000,ATIVA
44133830000162,2021-11-05,True,4399103,78652000,ATIVA
42887569000160,2021-07-27,True,9609208,06122130,ATIVA
46773854000101,2022-06-14,True,4399103,80730001,ATIVA
46779655000100,2022-06-14,True,4929902,48900903,ATIVA
14913784000153,1979-06-01,True,0,78110400,ATIVA
31832972000176,2018-10-23,True,4763601,18935056,ATIVA
41192317000154,2021-03-12,True,8219999,33030470,ATIVA
28730730000167,2017-09-26,True,6920601,20071905,ATIVA
21795615000121,2015-02-02,True,1096100,24445600,ATIVA
21043371000120,2014-09-15,True,4542101,28905320,ATIVA
33577572000197,2019-05-09,True,4520007,12929420,ATIVA
27898477000192,1982-03-29,True,4615000,20020050,ATIVA
68773761000110,1993-02-11,True,8630503,20040009,ATIVA
26415608000170,2016-10-25,True,4399103,13871117,ATIVA
33207488000181,2019-04-01,True,5620104,14500000,ATIVA
07460696000188,2005-06-27,True,8599699,76494980,ATIVA
48248097000182,2022-10-10,True,4789002,11900000,ATIVA
17366988000100,2013-01-08,True,4641901,93310380,ATIVA
37521662000117,2020-06-24,True,9602501,31320240,ATIVA
20546331000139,2014-05-29,True,8112500,95042708,ATIVA
64710338001868,2018-01-19,False,4930202,29913010,ATIVA
35145794000166,2019-10-10,True,7721700,11454210,ATIVA
41387884000166,2021-03-29,True,4330404,98270000,ATIVA
16692842000191,2012-08-14,True,6190699,22470050,ATIVA
22050876000185,1987-08-17,True,8112500,36900055,ATIVA
23780203000143,2015-12-02,True,4399103,23821820,ATIVA
28617567000120,2017-09-12,True,4781400,35138000,ATIVA
09143450000108,2007-08-28,True,5611204,37553439,ATIVA
20173440000158,2014-05-02,True,4399103,35740000,ATIVA
38063235000103,2020-08-12,True,3314711,29927000,ATIVA
41597739000100,2021-04-16,True,4520005,95050680,ATIVA
07388991000170,2005-05-02,True,4761002,09960500,ATIVA
32970505000175,2019-03-08,True,4772500,49095603,ATIVA
32733759000170,2019-02-12,True,5611201,79180000,ATIVA
08893525000105,2007-06-06,True,4930201,05546160,ATIVA
14605156000100,2011-11-11,True,9313100,79825010,ATIVA
37191277000159,1992-03-23,True,9603304,79570000,ATIVA
30708315000159,2018-06-14,True,9602501,54330240,ATIVA
51102598000160,1984-12-06,True,161099,16300001,ATIVA
42683528000152,2021-07-12,True,8599699,37470000,ATIVA
08295295000182,2006-06-29,True,7020400,04013003,ATIVA
00239885000186,1994-10-10,True,4732600,09921030,ATIVA
43758867000113,2021-10-04,True,8219999,95050170,ATIVA
18548096000192,2013-07-24,True,9001902,57955000,ATIVA
40538073000156,2021-01-25,True,5611204,15880000,ATIVA
40568201000104,2021-01-26,True,9602501,13490000,ATIVA
09167852000142,2007-10-03,True,4930202,01215010,ATIVA
53484010000459,2011-04-14,False,8299799,13073027,ATIVA
36840064000148,1991-07-17,True,4771704,77006022,ATIVA
07028767000178,2004-09-14,True,4731800,82920120,ATIVA
32318788000175,2018-12-27,True,4520006,18650000,ATIVA
10357001000141,2008-08-05,True,2222600,18530000,ATIVA
54715438000185,1989-10-12,True,9430800,17519330,ATIVA
39259278000113,2020-09-30,True,5611205,26180020,ATIVA
20949323000133,2014-08-06,True,9430800,73890000,ATIVA
91726075000100,1987-11-17,True,4759899,91920520,ATIVA
34449880000108,2019-08-06,True,4520007,05885270,ATIVA
34812383000114,2019-09-10,True,4729699,21650190,ATIVA
26326329000130,2016-10-10,True,5920100,13073055,ATIVA
36109690000169,2020-01-23,True,4399103,86036452,ATIVA
42186724000111,2021-06-02,True,8630503,05007000,ATIVA
08592348000399,2007-01-31,False,113000,15495000,ATIVA
39534824000187,2020-10-23,True,4781400,11740000,ATIVA
10145800000154,2008-07-11,True,2592601,89120000,ATIVA
47300886000152,2022-07-26,True,8230001,74370469,ATIVA
28265136000142,2017-07-26,True,4712100,29830000,ATIVA
38409950000147,2020-09-10,True,4751201,20010120,ATIVA
28273915000190,2017-07-27,True,5611201,58035190,ATIVA
36412275000180,2020-02-18,True,5620102,16201485,ATIVA
32485743000195,2019-01-17,True,3811400,36307460,ATIVA
17145318000163,2012-11-09,True,9602501,59115575,ATIVA
26451157000127,2016-10-06,True,8112500,99470000,ATIVA
26716396000161,2016-12-14,True,9512600,37480000,ATIVA
30637624000185,2018-06-06,True,1422300,37720000,ATIVA
05570942000129,2003-03-19,True,9430800,08431050,ATIVA
11429360000200,2011-09-08,False,5611203,14750000,ATIVA
09277653000197,2007-12-17,True,7320300,05407002,ATIVA
91802041012759,2001-05-21,False,5620101,02512000,ATIVA
32670731000130,2019-02-05,True,4930201,21331740,ATIVA
35031725000121,2019-09-30,True,3314711,15070590,ATIVA
10648767000185,2009-01-30,True,4399103,74563250,ATIVA
39852903000136,2020-11-20,True,3299099,83535000,ATIVA
20640950000198,2014-07-15,True,4712100,16204066,ATIVA
12450997000160,2010-08-27,True,9511800,21371150,ATIVA
29260398000187,2017-12-12,True,4322302,23092700,ATIVA
46205297000122,2022-04-29,True,9602502,16880000,ATIVA
33202250000163,1966-09-15,True,5510801,20241110,ATIVA
46210239000197,2022-04-29,True,1066000,78603584,ATIVA
02499319000139,1998-04-01,True,6203100,35450000,ATIVA
42018693000190,2021-05-20,True,8211300,89162726,ATIVA
30356917000194,2018-05-03,True,1064300,84504692,ATIVA
11108401000186,2009-08-28,True,4637199,87070050,ATIVA
32960059000118,2019-03-07,True,6810201,04544000,ATIVA
32695799000174,2019-02-07,True,8299799,09290340,ATIVA
22894401000175,2015-07-21,True,4923001,21060420,ATIVA
40869891000131,2021-02-16,True,8219999,32073190,ATIVA
40260347000198,2021-01-05,True,5620104,05203370,ATIVA
44669040000104,2021-12-23,True,8650003,59076000,ATIVA
29206607000104,2017-12-05,True,4789004,63905465,ATIVA
28069399000186,2017-06-29,True,9602502,82980150,ATIVA
47107104000163,2022-07-11,True,4520001,44088204,ATIVA
37071764000188,2020-05-05,True,5229099,04546060,ATIVA
38117976000111,2020-08-17,True,4781400,12070500,ATIVA
07005262000198,2004-09-16,True,8593700,29090060,ATIVA
36654530000109,2020-03-12,True,1094500,37137164,ATIVA
03072520000106,1998-11-25,True,8640202,36913000,ATIVA
47961213000143,2022-09-15,True,5611203,56310350,ATIVA
47918384000190,2022-09-12,True,9700500,76964234,ATIVA
47917350000180,2022-09-12,True,8230001,08431170,ATIVA
44992028000128,2022-01-24,True,6311900,09271400,ATIVA
43310956000100,2021-08-27,True,5611205,12335200,ATIVA
28223771000167,2017-07-19,True,8712300,21620050,ATIVA
41349040000120,2021-03-25,True,4744099,08738344,ATIVA
32705916000133,2019-02-08,True,8219999,22730150,ATIVA
29468263000101,2017-11-07,True,4744099,81770808,ATIVA
22504564000102,2015-05-21,True,4712100,60871170,ATIVA
46738882000198,2022-06-10,True,4930202,73850000,ATIVA
46809610000131,2022-06-16,True,4930201,87503040,ATIVA
33505562000146,2019-05-02,True,4784900,68901685,ATIVA
43413545000132,2021-09-03,True,1821100,05338000,ATIVA
38664148000101,2020-09-22,True,6399200,71918000,ATIVA
47625340000171,2022-08-18,True,8111700,96832115,ATIVA
43430413000119,2021-09-07,True,8230001,51230070,ATIVA
43494481000141,2021-09-13,True,7319002,39270000,ATIVA
37417667000102,2020-06-15,True,7319002,13360000,ATIVA
35471468000149,2019-11-11,True,4781400,53090460,ATIVA
19589825000111,2014-01-23,True,9491000,55297035,ATIVA
30497570000108,2018-05-18,True,5612100,72236800,ATIVA
48078058000184,2022-09-26,True,3299099,56506150,ATIVA
44396717000170,2021-11-26,True,4781400,58100528,ATIVA
44218406000110,2021-11-11,True,4781400,32340010,ATIVA
44270835000137,2021-11-17,True,4789004,13345230,ATIVA
44274175000162,2021-11-17,True,5590699,79200000,ATIVA
44342838000139,2021-11-23,True,161003,25850000,ATIVA
27491092000106,2017-04-05,True,1813001,99560000,ATIVA
45668941000136,2022-03-15,True,5620104,12092523,ATIVA
47360248000127,2022-08-01,True,4723700,54330665,ATIVA
03546423000108,1999-12-08,True,9430800,80520110,ATIVA
08718873000146,2007-03-09,True,4649401,91900121,ATIVA
47526084000165,2022-08-11,True,4330404,83321030,ATIVA
25129549000101,2016-07-04,True,7719599,58300970,ATIVA
41487329000106,2021-04-07,True,7319002,37704399,ATIVA
41539823000177,2021-04-12,True,4744001,13606536,ATIVA
41589371000138,2021-04-15,True,8690901,08275430,ATIVA
35087778000164,2019-10-04,True,9602502,20531390,ATIVA
00737548000461,1997-02-18,False,131800,19640000,ATIVA
45197716000169,2022-02-08,True,4712100,48930000,ATIVA
45046914000121,2022-01-27,True,4330403,36061300,ATIVA
45211830000104,2022-02-09,True,4789099,29630000,ATIVA
45065077000188,2022-01-28,True,4781400,08248000,ATIVA
29277356000159,2017-12-15,True,4321500,74583306,ATIVA
45928115000189,2022-04-06,True,9511800,21650020,ATIVA
33617465000145,1981-06-05,True,9312300,20921060,ATIVA
39801959000161,2020-11-16,True,4530703,09581660,ATIVA
65837916000570,1992-07-07,False,4771701,06653020,ATIVA
44663366000116,2021-12-22,True,7319002,24735040,ATIVA
36308025000102,2020-02-10,True,4322302,79062285,ATIVA
37933381000171,2020-07-31,True,4781400,78635000,ATIVA
01146621000140,1996-04-16,True,810006,37115000,ATIVA
23246974000155,2015-09-10,True,4744099,55195536,ATIVA
37683827000157,2020-07-10,True,4930201,72460270,ATIVA
31132778000188,2018-08-07,True,5620102,13300035,ATIVA
35883146000107,2020-01-03,True,4781400,60844178,ATIVA
23937524000109,2016-01-08,True,4755503,68515000,ATIVA
07091924000190,2004-11-08,True,4784900,85485000,ATIVA
07814603000176,2006-01-26,True,4731800,49890000,ATIVA
08772920000210,2011-06-10,False,119999,18440000,ATIVA
08454211000530,2011-07-06,False,113000,18500000,ATIVA
46440771000109,2022-05-18,True,5819100,21215550,ATIVA
33030965000186,2019-03-14,True,4781400,30220350,ATIVA
31350492000179,2018-08-27,True,4789099,28899464,ATIVA
07552445000123,2005-08-22,True,4724500,87360000,ATIVA
12757821000156,2010-10-26,True,9602501,45990794,ATIVA
37119648000191,2020-05-12,True,4789004,95020460,ATIVA
22415944000162,2015-05-07,True,5611201,91520000,ATIVA
18108749000112,2013-05-14,True,3329501,13483300,ATIVA
97322358000172,1965-01-07,True,9430800,99675970,ATIVA
37132766000130,2020-05-13,True,4530703,11721050,ATIVA
35584065000106,2019-11-21,True,4782201,17207680,ATIVA
22675974000108,2015-06-18,True,9602501,69850000,ATIVA
72288541000178,1993-05-28,True,5620104,90035141,ATIVA
42063066000170,2021-05-24,True,9602501,12223070,ATIVA
42124342000163,2021-05-28,True,5819100,89041002,ATIVA
27146700000226,2020-11-06,False,5611201,58037005,ATIVA
44362442000153,2021-11-24,True,7020400,13333140,ATIVA
35947528000157,2020-01-09,True,7319002,87111735,ATIVA
30283932000150,2018-04-24,True,5611204,36092080,ATIVA
32523189000193,2019-01-22,True,4399103,23573220,ATIVA
12724305000125,2010-10-22,True,9001902,90450000,ATIVA
19225967000108,2013-11-08,True,6311900,95760000,ATIVA
07959511000184,2006-03-03,True,8599601,06385023,ATIVA
64272115000118,1990-09-18,True,4744001,35700015,ATIVA
31267329000228,2018-08-18,False,113000,17250000,ATIVA
41856649000196,2021-05-06,True,9700500,79370000,ATIVA
41864350000183,2021-05-07,True,4753900,86070130,ATIVA
40496299000131,2021-01-21,True,2542000,06857860,ATIVA
13761990000203,2012-03-21,False,4755503,85810080,ATIVA
14599112000468,1982-05-11,False,4635401,45570000,ATIVA
40977950000195,2021-02-24,True,7319002,31170270,ATIVA
41696046000174,2021-04-26,True,8211300,37002550,ATIVA
27721761000199,2017-05-12,True,8291100,38500000,ATIVA
34174741000100,2019-07-11,True,4399103,35052801,ATIVA
27126425000106,2017-02-16,True,4721102,97050022,ATIVA
46522326000180,2022-05-24,True,4921301,08431720,ATIVA
38150708000100,2020-08-19,True,9602502,34800971,ATIVA
21408948000150,2014-11-13,True,4771702,59151610,ATIVA
44161650000194,2021-11-08,True,4520001,89225721,ATIVA
03440121000142,1999-10-07,True,2599399,78098015,ATIVA
05966071000167,2003-10-28,True,8112500,12243570,ATIVA
47128747000193,2022-07-13,True,4399103,35490000,ATIVA
30240063000186,1978-04-05,True,2821601,25645711,ATIVA
27876624000123,2017-06-01,True,6920601,27580000,ATIVA
25010229000138,2016-06-15,True,4330404,36520000,ATIVA
15531113000190,2012-05-15,True,4744099,69018442,ATIVA
25085924000169,2016-06-28,True,4530703,76630000,ATIVA
09239562000167,2007-11-12,True,4712100,39270000,ATIVA
35162993000182,2019-10-12,True,4399103,13506138,ATIVA
48205478000184,2022-10-06,True,9609208,59157300,ATIVA
37188690000164,2020-05-20,True,5620101,32673332,ATIVA
48224134000112,2021-11-26,True,4110700,14025120,ATIVA
46149456000380,2004-02-20,False,1733800,16902000,ATIVA
36743020000108,2020-03-21,True,4785799,08717000,ATIVA
08922819000207,2008-03-12,False,4781400,86800720,ATIVA
37507116000121,2020-06-23,True,4724500,14071640,ATIVA
19715223000163,2014-01-20,True,4763603,81520290,ATIVA
34403077000124,2019-08-01,True,5611203,21060230,ATIVA
29520887000120,2018-01-24,True,8219999,05782370,ATIVA
28748751000100,2017-09-28,True,4520001,93420551,ATIVA
36942040000108,2020-04-15,True,5320202,12216650,ATIVA
08463685000114,2006-11-23,True,4541206,75645000,ATIVA
30745894000100,2018-06-20,True,4721103,26255140,ATIVA
41532221000198,2021-04-12,True,5612100,40210670,ATIVA
32165026000186,2018-12-03,True,4520002,79812170,ATIVA
31604000000124,2018-09-25,True,4759899,29047479,ATIVA
41475125000155,2021-04-06,True,7020400,71510245,ATIVA
34159900000106,2019-07-09,True,4789002,96600000,ATIVA
27339009000188,2017-03-06,True,4689302,82120340,ATIVA
35902644000150,2020-01-06,True,1422300,23898009,ATIVA
20002545000144,2014-04-02,True,4781400,89295000,ATIVA
15077226000168,2012-02-22,True,5611204,17920000,ATIVA
45846456000105,2022-03-30,True,5611203,06804280,ATIVA
36798796000117,2020-03-28,True,9602501,88338250,ATIVA
11665925000178,2010-02-26,True,8630504,18030005,ATIVA
12714089000137,2010-10-21,True,4782201,79304080,ATIVA
43083471000113,2021-08-11,True,9602501,78365000,ATIVA
24101042000187,2016-02-02,True,5611201,35498000,ATIVA
39142965000154,2020-09-27,True,6190699,07183440,ATIVA
39148163000151,2020-09-28,True,9602502,30140001,ATIVA
43731789000163,2021-10-01,True,5620102,85856380,ATIVA
08899768017550,2021-06-01,False,113000,15570000,ATIVA
81754079000148,1970-12-08,True,9491000,84950000,ATIVA
27637588000145,2017-05-02,True,8630504,13080650,ATIVA
45757675000118,2022-03-23,True,6190699,18015435,ATIVA
41188154000136,2021-03-12,True,4399103,55570000,ATIVA
41725841000143,2021-04-27,True,4781400,07210150,ATIVA
14970874000186,2012-01-31,True,4330404,29700040,ATIVA
47810358000143,2022-09-01,True,4619200,29042730,ATIVA
29926857000119,2018-03-13,True,5611203,20520054,ATIVA
31263576000175,2018-08-17,True,9001906,87240000,ATIVA
37011452000189,2020-04-27,True,9602501,28460000,ATIVA
08673772000104,2007-02-27,True,6920601,35500010,ATIVA
43469066000138,2021-09-10,True,4520005,03735250,ATIVA
46389088000186,2022-05-13,True,8219999,17340000,ATIVA
43857078000130,2021-10-13,True,4520001,08246000,ATIVA
36476632000173,2020-02-26,True,1091101,04253050,ATIVA
44110685000102,2021-11-03,True,4511102,29162738,ATIVA
21806604000108,2015-02-03,True,7319002,32672612,ATIVA
27278997000100,2017-03-11,True,9700500,19905225,ATIVA
35975875000193,2020-01-13,True,5611204,36227000,ATIVA
18652692000118,2013-08-09,True,7319003,05005040,ATIVA
27897806000180,2017-06-05,True,9602501,79904622,ATIVA
06191356000136,2004-03-25,True,4789005,96212070,ATIVA
37672191000148,2020-07-09,True,5611203,03927150,ATIVA
35962665000160,2020-01-10,True,4772500,79210000,ATIVA
06701213000801,1976-05-20,False,5211701,64000150,ATIVA
29213585000100,2017-12-05,True,4789007,62051595,ATIVA
07973941000150,2006-04-26,True,113000,16130000,ATIVA
36104317000115,2020-01-23,True,4399103,34960000,ATIVA
40521381000179,2020-11-19,True,9491000,95520000,ATIVA
34513780000195,2019-08-13,True,1340599,87140000,ATIVA
24054288000145,2016-01-26,True,4520002,66120380,ATIVA
12968789000158,2010-09-15,True,6911701,20040007,ATIVA
40816226000180,2021-02-11,True,8630503,88034100,ATIVA
37745211000163,2020-07-16,True,5912099,86707615,ATIVA
47294586000108,2022-07-26,True,7319002,68902150,ATIVA
47284953000192,2022-07-25,True,8130300,39444140,ATIVA
08179441000104,2006-06-05,True,8230001,01122000,ATIVA
32202140000210,2020-10-05,False,4639701,66640480,ATIVA
32656979000147,2019-02-04,True,4743100,06065155,ATIVA
60301918000100,1989-04-06,True,4520001,04538002,ATIVA
44055792000177,2021-10-28,True,4322301,88131626,ATIVA
42129055000146,2021-05-28,True,4773300,13650000,ATIVA
12910830000135,2010-11-22,True,4541206,72860433,ATIVA
12340486000196,2010-08-06,True,5611204,55560000,ATIVA
42457958000156,2021-06-24,True,9602501,05772060,ATIVA
15310970000160,2012-03-14,True,5611203,11850000,ATIVA
19158654000176,2013-10-29,True,4120400,75555000,ATIVA
39898599000168,2020-11-24,True,5620104,88104258,ATIVA
08478808000190,2006-10-26,True,151201,15625000,ATIVA
30040499000121,2018-03-26,True,4781400,46500000,ATIVA
18772089000170,2013-08-28,True,4541206,28615050,ATIVA
08298536000147,2006-08-30,True,5611203,58328000,ATIVA
46072691000130,2022-04-19,True,4781400,29164909,ATIVA
45615485000166,2022-03-11,True,5819100,04563001,ATIVA
46157276000189,2022-04-26,True,4399103,79004540,ATIVA
05577597000155,2002-08-12,True,4530703,95320000,ATIVA
15425584000114,2012-04-25,True,4781400,65071380,ATIVA
47735784000160,2022-08-26,True,4930202,31990580,ATIVA
47738898000163,2022-08-26,True,4322302,64037630,ATIVA
44587330000109,2021-12-14,True,4399103,38425499,ATIVA
03695860000185,2000-02-29,True,4711302,08940000,ATIVA
25176647000108,2016-07-11,True,133404,14990000,ATIVA
28052443000145,2017-06-28,True,4723700,79370970,ATIVA
09251104000143,2007-12-04,True,5620104,94085190,ATIVA
40996410000159,2021-02-25,True,9700500,86380000,ATIVA
47074649000110,2022-07-08,True,4618401,57046367,ATIVA
38093166000172,2020-08-14,True,4751201,20520110,ATIVA
37872758000120,2020-07-27,True,8219999,22011002,ATIVA
47096634000153,2022-07-11,True,4723700,79106570,ATIVA
63088736000183,1992-12-03,True,9420100,46850000,ATIVA
38107035000105,2020-08-16,True,9511800,88119444,ATIVA
18698227000118,2013-08-17,True,3299099,13056650,ATIVA
04326828000195,2001-03-10,True,8512100,21040360,ATIVA
30973304000104,2018-07-19,True,8230001,22790285,ATIVA
36653651000128,2020-03-12,True,810006,76720000,ATIVA
36660515000165,2020-03-12,True,4742300,13401090,ATIVA
18942863000143,2013-09-24,True,4721102,29118080,ATIVA
21462512000140,2014-11-21,True,8122200,88380000,ATIVA
75835629000150,1982-03-04,True,6010100,89190000,ATIVA
41220212000161,2021-03-15,True,8599699,21931250,ATIVA
21578667000146,2014-12-17,True,9602501,94475611,ATIVA
46753520000176,2022-06-12,True,4789004,20775070,ATIVA
46756980000158,2022-06-13,True,9602501,38408222,ATIVA
29161215000176,2017-11-28,True,5510801,57035000,ATIVA
03178830000363,2013-10-21,False,4120400,39400279,ATIVA
41071505000124,2021-03-03,True,4723700,29178630,ATIVA
06213715000109,2004-03-15,True,9430800,93347063,ATIVA
31353481000142,2018-08-28,True,4543900,72872054,ATIVA
31638228000135,2018-09-28,True,8630503,03333000,ATIVA
48021278000171,2022-09-20,True,8599699,13145796,ATIVA
44260765000136,2021-11-16,True,5320202,41510885,ATIVA
44346267000100,2021-11-23,True,4724500,76873634,ATIVA
44347445000118,2021-11-23,True,4781400,78340000,ATIVA
44385703000150,2021-11-26,True,9609208,17509120,ATIVA
17765474000127,2013-03-05,True,4212000,65907150,ATIVA
30030187000137,2018-03-25,True,7319002,01533000,ATIVA
31664613000157,2018-10-02,True,4713002,13345456,ATIVA
12403384000172,2010-08-18,True,1091102,72862302,ATIVA
41468382000160,2021-04-06,True,4330499,13056260,ATIVA
12396816000165,2010-08-18,True,9602501,58301545,ATIVA
17941512000155,2013-04-16,True,8299799,39530000,ATIVA
20617663000167,2014-07-10,True,8599699,90035070,ATIVA
47680785000154,2022-08-23,True,1412601,04966100,ATIVA
61569158000171,1967-04-25,True,6822600,04533011,ATIVA
43795763000189,2021-10-06,True,9602501,72860472,ATIVA
44526744000110,2021-12-08,True,4713002,55008400,ATIVA
27507140000107,2017-04-10,True,2599301,77716000,ATIVA
39339382000118,2020-10-07,True,9602501,59014620,ATIVA
47116616000196,2022-07-12,True,8610101,03472100,ATIVA
22742372000126,2015-06-29,True,9602501,03682040,ATIVA
37683654000177,2020-07-10,True,8219999,89229078,ATIVA
39815973000114,2020-11-17,True,7319002,04018030,ATIVA
33124700000147,2019-03-23,True,4930204,21645320,ATIVA
35410998000187,2019-11-05,True,7319002,68459594,ATIVA
30590287000118,2018-05-30,True,4399103,05335100,ATIVA
34675545000110,2019-08-27,True,6319400,06453064,ATIVA
40717585000180,2021-02-04,True,4322302,21235280,ATIVA
46441757000111,2022-05-18,True,4530703,18770000,ATIVA
22370950000140,2015-04-30,True,8111700,70702100,ATIVA
47794874000121,2022-08-31,True,4686902,07661435,ATIVA
13920195000130,2011-06-22,True,4930202,84130000,ATIVA
21740983000172,2015-01-24,True,9602501,74223110,ATIVA
33758030000110,2019-05-29,True,9529101,95680000,ATIVA
32375749000100,2019-01-07,True,7319002,65080500,ATIVA
08866273000125,2007-05-29,True,4530705,86084690,ATIVA
44833182000157,2022-01-12,True,4789099,37902520,ATIVA
44858065000148,2022-01-13,True,7319002,03342000,ATIVA
38172224000153,2020-08-20,True,8599603,24241140,ATIVA
43193482000156,2021-08-19,True,7020400,05734140,ATIVA
44917279000148,2022-01-18,True,1731100,68798000,ATIVA
44905904000131,2022-01-18,True,8211300,04348080,ATIVA
44922601000127,2022-01-19,True,4771701,25264542,ATIVA
43191778000138,2021-08-19,True,4781400,17066600,ATIVA
44937429000185,2022-01-19,True,7319002,19807615,ATIVA
45459117000176,2022-02-25,True,4930204,09912010,ATIVA
47408920000107,2022-08-03,True,5620104,75144740,ATIVA
45352451000126,2022-02-18,True,4399103,34800000,ATIVA
47385872000189,2022-08-02,True,5320202,38700272,ATIVA
45318784000139,2022-02-16,True,4723700,24936710,ATIVA
24270854000156,2016-02-29,True,8599699,14010000,ATIVA
33781015000193,2019-05-30,True,8219901,91510170,ATIVA
38476408000107,2020-09-16,True,4724500,06013020,ATIVA
36421726000145,2020-02-18,True,4731800,14500000,ATIVA
05565934000194,2003-02-25,True,7311400,03314000,ATIVA
30159013000179,2018-04-10,True,4774100,55660000,ATIVA
34344380000101,2019-07-28,True,5612100,38037450,ATIVA
46983155000196,2022-06-30,True,5611203,83326152,ATIVA
43540524000188,2021-09-16,True,8599604,88331120,ATIVA
07071834000137,2004-11-08,True,4781400,93212320,ATIVA
07079502003033,2019-04-22,False,9603304,64108970,ATIVA
38428857000180,2020-09-11,True,4723700,28390000,ATIVA
32405215000189,2019-01-10,True,4755502,59173000,ATIVA
31696841000109,2018-10-05,True,5611201,45007200,ATIVA
05414010000197,2002-12-03,True,4781400,97650000,ATIVA
26343098000173,2016-10-11,True,9491000,02120020,ATIVA
38308253000108,2020-09-01,True,4789004,86191550,ATIVA
18563609000134,2013-07-26,True,4781400,79990000,ATIVA
41885565000180,2021-05-10,True,3212400,09912150,ATIVA
13845221000102,2011-06-22,True,8230001,05780300,ATIVA
28336845000171,2017-06-20,True,8112500,06472005,ATIVA
46863658000128,2022-06-21,True,8219999,88301660,ATIVA
33878922000155,2019-06-10,True,9609299,95780000,ATIVA
09606172000188,2008-05-26,True,8650006,15902050,ATIVA
23238919000113,2015-09-09,True,9602501,13990000,ATIVA
15110137000176,2012-02-29,True,4399103,37175000,ATIVA
33739563000155,2019-05-27,True,8291100,04615004,ATIVA
22584798000107,2015-06-03,True,4619200,89805730,ATIVA
44782754000116,2022-01-07,True,5811500,01201030,ATIVA
43218686000102,2021-08-20,True,8712300,21236130,ATIVA
47459269000102,2022-08-08,True,5912099,82220420,ATIVA
00084435000161,1994-06-07,True,6622300,90150005,ATIVA
07681702000127,2005-08-24,True,5620102,03452000,ATIVA
02950375000148,1998-12-07,True,4618499,18500000,ATIVA
03816198000174,2000-05-04,True,8112500,13335552,ATIVA
47469304000166,2022-08-08,True,7319002,48103000,ATIVA
18817319000170,2013-09-05,True,9602501,14810225,ATIVA
13642240000131,2011-05-12,True,113000,15820970,ATIVA
46585193000190,2022-05-30,True,5229002,30431038,ATIVA
22654132000170,2015-06-16,True,121101,18830000,ATIVA
23223060000179,2015-09-05,True,8599603,22261000,ATIVA
36119551000116,2020-01-23,True,4399103,67033340,ATIVA
37156491000174,2020-05-15,True,4755502,58500000,ATIVA
14394124000103,2011-09-01,True,6201501,80540140,ATIVA
48191045000117,2022-10-05,True,4781400,41830530,ATIVA
38205659000157,2020-08-24,True,4617600,45810000,ATIVA
35780247000152,2019-12-12,True,5611203,18150000,ATIVA
35411508000167,2019-11-05,True,5611203,05583080,ATIVA
36930362000129,2020-04-14,True,6204000,06414025,ATIVA
10614084000107,2009-02-04,True,2391503,36520000,ATIVA
37486561000152,2020-06-22,True,4712100,86820000,ATIVA
06260289000164,2004-02-26,True,8112500,90160006,ATIVA
37494810000151,2020-06-23,True,4781400,38183192,ATIVA
08360284000139,2006-09-22,True,5611201,07244020,ATIVA
41249340000138,2021-03-17,True,9602501,24731020,ATIVA
19457099000183,2014-01-02,True,9511800,24426260,ATIVA
29732239000138,2018-02-21,True,4520005,21032150,ATIVA
26186468000106,2016-09-16,True,3101200,84640000,ATIVA
41623619000130,2021-04-19,True,9602502,79062210,ATIVA
24698246000147,2016-05-02,True,5620104,44420000,ATIVA
42229539000167,2021-06-07,True,5813100,25949390,ATIVA
25140432000129,2016-07-05,True,8219999,14801534,ATIVA
34414006000127,2019-08-02,True,5611201,06716050,ATIVA
33736173000121,2019-05-07,True,6911701,78048238,ATIVA
45258378000128,2022-02-11,True,4330404,13700000,ATIVA
32597209000170,2019-01-29,True,6911701,30494170,ATIVA
04723162000109,2001-07-26,True,8591100,96760000,ATIVA
24091819000170,2016-02-01,True,4520004,65903140,ATIVA
20797644000160,2014-08-07,True,4723700,76450000,ATIVA
38826235000100,2020-09-24,True,4399103,18725000,ATIVA
01877147000127,1997-06-05,True,8112500,70670400,ATIVA
